origin_id;origin_hospital;origin_bairro;destination_id;destination_hospital;destination_bairro;distance_meters;distance_km;duration_seconds;duration_minutes;status;error_message
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;21670;21.67;2047;34.13;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;11360;11.36;1178;19.64;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;13560;13.56;1348;22.48;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;34630;34.63;3099;51.67;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;54660;54.66;3532;58.87;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;15520;15.52;1500;25.01;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;12880;12.88;1374;22.9;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;23160;23.16;2124;35.4;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;21660;21.66;2166;36.12;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;40590;40.59;3854;64.24;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;11320;11.32;1162;19.38;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;48010;48.01;2994;49.92;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;29110;29.11;2806;46.77;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;71210;71.21;4110;68.51;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;38400;38.4;2578;42.97;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;22160;22.16;2133;35.56;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;50;CENTRO MEDICO PMESP;TREMEMBE;36580;36.58;3117;51.96;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;0;0.0;0;0.0;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;69030;69.03;3975;66.26;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;46820;46.82;3296;54.94;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;56;HOSP MUN SOROCABANA;VILA ROMANA;47480;47.48;3106;51.77;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;36730;36.73;3328;55.47;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;43750;43.75;4243;70.73;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;56150;56.15;5046;84.11;ok;
51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;52430;52.43;3425;57.1;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;15250;15.25;1386;23.11;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;29670;29.67;1988;33.15;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;9100;9.1;1051;17.52;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;17360;17.36;1455;24.25;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;13750;13.75;1235;20.59;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;11660;11.66;1215;20.26;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;10650;10.65;1175;19.6;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;21370;21.37;2053;34.23;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;6960;6.96;838;13.98;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;11080;11.08;1093;18.23;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;9990;9.99;1201;20.03;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;29860;29.86;2015;33.59;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;25120;25.12;2440;40.67;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;52340;52.34;3215;53.59;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;20110;20.11;1893;31.56;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;36970;36.97;2429;40.5;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;64970;64.97;3498;58.3;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;62200;62.2;3440;57.35;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;23070;23.07;2242;37.37;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;38990;38.99;2186;36.43;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;15600;15.6;1440;24.01;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;20540;20.54;1906;31.78;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;19710;19.71;1761;29.36;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;16650;16.65;1549;25.82;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;31050;31.05;2088;34.8;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;70150;70.15;4019;66.99;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;40160;40.16;2378;39.63;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;58380;58.38;3184;53.07;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;49360;49.36;3025;50.42;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;15170;15.17;1466;24.43;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;34130;34.13;2281;38.03;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;50920;50.92;3231;53.86;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;30880;30.88;2984;49.75;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;23900;23.9;2191;36.53;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;23510;23.51;2146;35.78;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;5990;5.99;715;11.93;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;36790;36.79;3248;54.14;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;27470;27.47;1744;29.07;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;17760;17.76;1727;28.79;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;3690;3.69;420;7.01;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;22870;22.87;2162;36.04;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;42640;42.64;2440;40.68;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;50;CENTRO MEDICO PMESP;TREMEMBE;27920;27.92;2726;45.43;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;61370;61.37;4074;67.91;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;0;0.0;0;0.0;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;16540;16.54;1382;23.05;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;56;HOSP MUN SOROCABANA;VILA ROMANA;18780;18.78;1571;26.18;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;12970;12.97;1203;20.06;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;15110;15.11;1634;27.24;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;28180;28.18;2503;41.73;ok;
53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;18150;18.15;1317;21.97;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;1640;1.64;238;3.97;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;12890;12.89;1379;22.99;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;21150;21.15;1807;30.12;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;1870;1.87;248;4.13;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;6430;6.43;690;11.51;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;22440;22.44;1942;32.37;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;18190;18.19;1883;31.39;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;12750;12.75;1364;22.75;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;7870;7.87;906;15.11;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;13220;13.22;1117;18.62;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;9820;9.82;1221;20.35;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;13780;13.78;1415;23.6;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;14330;14.33;1551;25.86;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;26420;26.42;2250;37.51;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;8600;8.6;1057;17.62;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;12030;12.03;1370;22.85;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;39040;39.04;2533;42.22;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;36280;36.28;2475;41.27;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;22750;22.75;2078;34.64;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;13060;13.06;1221;20.35;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;6450;6.45;809;13.49;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;7680;7.68;912;15.21;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;4240;4.24;567;9.46;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;3500;3.5;450;7.51;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;11810;11.81;1222;20.38;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;44220;44.22;3054;50.9;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;14230;14.23;1413;23.55;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;32450;32.45;2219;36.99;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;19880;19.88;2050;34.17;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;13620;13.62;1462;24.38;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;17350;17.35;1672;27.87;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;24990;24.99;2266;37.78;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;19080;19.08;2011;33.53;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;10630;10.63;1177;19.62;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;10240;10.24;1131;18.87;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;17020;17.02;1488;24.8;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;23280;23.28;2302;38.38;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;11390;11.39;1144;19.08;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;4980;4.98;652;10.88;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;16129;16.13;1352;22.54;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;9040;9.04;1104;18.41;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;16710;16.71;1475;24.6;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;50;CENTRO MEDICO PMESP;TREMEMBE;14090;14.09;1668;27.8;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;35440;35.44;3109;51.82;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;13950;13.95;1217;20.29;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;0;0.0;0;0.0;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;56;HOSP MUN SOROCABANA;VILA ROMANA;6850;6.85;772;12.88;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;13470;13.47;1384;23.07;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;25890;25.89;2361;39.36;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;38960;38.96;3230;53.85;ok;
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;7970;7.97;906;15.12;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;7870;7.87;863;14.39;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;7260;7.26;756;12.6;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;24710;24.71;2007;33.45;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;4560;4.56;445;7.43;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;11670;11.67;1174;19.58;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;26000;26.0;2142;35.7;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;24990;24.99;2102;35.04;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;17290;17.29;1744;29.08;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;11680;11.68;1230;20.51;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;10210;10.21;1142;19.05;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;8280;8.28;1042;17.38;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;7450;7.45;782;13.05;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;22320;22.32;1663;27.72;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;28710;28.71;2097;34.96;ok;
